id	rate
72003	10.127
72005	12.635
72007	5.739
72009	5.636
72011	7.671
72013	20.649
72015	4.184
72017	4.929
72019	6.419
72021	60.172
72023	12.385
72025	42.764
72027	8.235
72029	14.139
72031	56.343
72033	7.099
72035	14.275
72037	3.280
72039	3.180
72041	13.791
72043	8.718
72045	4.336
72047	8.002
72049	860
72051	11.649
72053	9.701
72054	2.847
72055	3.357
72057	10.054
72059	4.203
72061	34.556
72063	15.571
72065	11.038
72067	4.841
72069	14.821
72071	10.659
72073	3.629
72075	13.040
72077	10.583
72079	4.632
72081	6.009
72083	2.470
72085	9.614
72087	7.642
72089	5.375
72091	10.181
72093	1.656
72095	2.453
72097	19.887
72099	8.989
72101	6.878
72103	6.930
72105	6.217
72107	4.361
72109	3.831
72111	5.055
72113	40.889
72115	5.052
72117	3.849
72119	15.070
72121	5.486
72123	5.849
72125	8.857
72127	123.648
72129	10.261
72131	8.683
72133	6.495
72135	23.763
72137	26.891
72139	24.928
72141	5.811
72143	8.578
72145	11.727
72147	2.855
72149	6.151
72151	7.480
72153	8.648
01001	24.519
01003	85.416
01005	7.612
01007	8.060
01009	23.480
01011	4.700
01013	8.488
01015	42.731
01017	14.404
01019	10.742
01021	18.338
01023	3.992
01025	7.191
01027	5.319
01029	5.639
01031	19.444
01033	22.311
01035	4.257
01037	4.207
01039	14.610
01041	6.304
01043	36.322
01045	19.124
01047	14.235
01049	27.661
01051	35.143
01053	13.821
01055	41.338
01057	6.165
01059	13.035
01061	10.622
01063	2.638
01065	5.844
01067	6.450
01069	42.509
01071	22.421
01073	293.440
01075	5.457
01077	40.758
01079	12.881
01081	70.050
01083	39.065
01085	3.454
01087	7.448
01089	166.346
01091	7.160
01093	11.890
01095	39.707
01097	173.780
01099	6.624
01101	99.180
01103	52.303
01105	3.190
01107	7.652
01109	14.516
01111	9.202
01113	22.748
01115	36.724
01117	103.865
01119	4.835
01121	32.406
01123	17.909
01125	93.975
01127	23.868
01129	6.311
01131	2.424
01133	8.890
02013	2.115
02016	3.373
02020	148.190
02050	6.115
02060	231
02068	958
02070	1.538
02090	43.702
02100	900
02105	1.829
02110	16.014
02122	24.600
02130	6.273
02150	6.325
02158	2.239
02164	552
02170	42.447
02180	3.461
02185	3.563
02188	2.262
02195	1.276
02198	2.433
02220	4.097
02230	684
02240	2.755
02261	4.123
02275	916
02282	234
02290	2.037
04001	17.466
04003	47.040
04005	71.700
04007	19.416
04009	13.625
04011	3.542
04012	7.760
04013	2.004.134
04015	75.546
04017	38.290
04019	454.133
04021	154.417
04023	16.867
04025	95.972
04027	76.896
05001	9.015
05003	7.502
05005	15.279
05007	124.528
05009	15.452
05011	4.319
05013	2.278
05015	12.747
05017	3.315
05019	9.300
05021	5.652
05023	8.956
05025	3.193
05027	8.795
05029	7.956
05031	50.889
05033	25.913
05035	20.661
05037	7.609
05039	2.795
05041	5.236
05043	7.603
05045	58.356
05047	7.006
05049	4.471
05051	37.831
05053	8.039
05055	18.978
05057	9.635
05059	13.569
05061	5.701
05063	15.181
05065	4.769
05067	5.718
05069	27.252
05071	10.071
05073	2.453
05075	6.707
05077	2.943
05079	3.891
05081	5.378
05083	8.753
05085	32.203
05087	7.097
05089	6.277
05091	19.193
05093	17.298
05095	2.665
05097	2.708
05099	3.566
05101	3.282
05103	9.348
05105	4.005
05107	6.236
05109	3.992
05111	9.819
05113	7.788
05115	28.321
05117	3.496
05119	181.695
05121	6.224
05123	8.372
05125	54.949
05127	4.276
05129	2.926
05131	56.034
05133	5.399
05135	5.712
05137	4.498
05139	15.421
05141	5.577
05143	118.021
05145	32.606
05147	2.836
05149	8.476
06001	809.279
06003	448
06005	14.078
06007	98.175
06009	19.915
06011	9.793
06013	536.494
06015	9.186
06017	85.351
06019	403.242
06021	12.559
06023	60.377
06025	58.236
06027	8.524
06029	354.782
06031	51.293
06033	27.723
06035	10.747
06037	4.812.068
06039	56.074
06041	137.590
06043	7.000
06045	37.984
06047	106.631
06049	3.184
06051	7.381
06053	211.710
06055	71.901
06057	46.147
06059	1.543.766
06061	172.103
06063	7.310
06065	992.411
06067	660.936
06069	28.029
06071	886.691
06073	1.505.663
06075	546.551
06077	297.795
06079	135.578
06081	439.196
06083	207.349
06085	991.714
06087	137.331
06089	71.004
06091	1.308
06093	16.797
06095	198.222
06097	252.316
06099	227.208
06101	41.430
06103	24.609
06105	4.741
06107	181.592
06109	20.690
06111	407.306
06113	100.075
06115	26.199
08001	248.044
08003	7.832
08005	336.210
08007	6.289
08009	2.152
08011	1.828
08013	178.856
08014	35.923
08015	8.429
08017	1.044
08019	5.580
08021	3.712
08023	1.661
08025	1.367
08027	1.941
08029	13.396
08031	377.845
08033	1.042
08035	174.312
08037	31.281
08039	13.553
08041	308.242
08043	13.899
08045	29.079
08047	3.438
08049	8.079
08051	9.580
08053	435
08055	2.332
08057	896
08059	311.228
08061	865
08063	4.341
08065	4.261
08067	30.604
08069	186.604
08071	5.920
08073	2.240
08075	10.721
08077	69.202
08079	386
08081	6.939
08083	12.338
08085	19.474
08087	14.591
08089	7.914
08091	2.038
08093	9.452
08095	2.484
08097	10.245
08099	6.010
08101	70.364
08103	2.647
08105	4.984
08107	13.808
08109	3.094
08111	471
08113	4.676
08115	1.135
08117	18.688
08119	11.403
08121	2.844
08123	147.344
08125	5.372
09001	457.390
09003	453.491
09005	100.403
09007	88.816
09009	432.832
09011	130.855
09013	82.218
09015	60.300
10001	74.406
10003	281.315
10005	94.669
11001	371.315
12001	129.579
12003	10.916
12005	83.456
12007	10.622
12009	251.784
12011	964.546
12013	4.722
12015	66.174
12017	44.662
12019	96.656
12021	158.024
12023	28.809
12027	12.428
12029	5.369
12031	448.619
12033	135.434
12035	42.921
12037	4.547
12039	17.813
12041	6.469
12043	4.353
12045	5.714
12047	4.403
12049	7.972
12051	13.899
12053	64.133
12055	34.273
12057	679.812
12059	6.438
12061	58.559
12063	16.541
12065	5.228
12067	2.942
12069	138.687
12071	315.723
12073	146.319
12075	16.055
12077	2.578
12079	7.134
12081	162.303
12083	126.094
12085	68.353
12086	1.283.134
12087	44.706
12089	35.886
12091	90.538
12093	16.737
12095	680.363
12097	154.661
12099	680.443
12101	211.339
12103	465.941
12105	271.735
12107	25.898
12109	112.632
12111	127.555
12113	72.949
12115	176.121
12117	235.404
12119	27.472
12121	17.581
12123	8.451
12125	4.666
12127	235.544
12129	13.889
12131	27.421
12133	9.320
13001	8.645
13003	3.806
13005	4.649
13007	1.098
13009	16.758
13011	8.466
13013	35.960
13015	46.348
13017	5.194
13019	6.762
13021	65.112
13023	4.104
13025	6.703
13027	6.728
13029	15.755
13031	34.087
13033	8.657
13035	9.938
13037	2.084
13039	19.341
13043	4.766
13045	50.743
13047	30.960
13049	4.522
13051	129.179
13053	1.938
13055	10.138
13057	120.455
13059	55.881
13061	787
13063	122.697
13065	2.593
13067	397.045
13069	17.221
13071	20.365
13073	67.056
13075	7.125
13077	67.509
13079	5.377
13081	8.701
13083	7.712
13085	10.901
13087	10.879
13089	368.225
13091	6.419
13093	4.771
13095	36.310
13097	67.222
13099	4.161
13101	1.861
13103	26.553
13105	7.252
13107	7.792
13109	4.660
13111	10.311
13113	53.953
13115	41.325
13117	104.708
13119	9.192
13121	508.318
13123	11.205
13125	1.197
13127	37.141
13129	23.633
13131	9.610
13133	6.474
13135	450.393
13137	18.443
13139	93.037
13141	2.315
13143	11.645
13145	14.950
13147	10.304
13149	4.831
13151	103.617
13153	64.106
13155	2.971
13157	32.451
13159	6.396
13161	5.812
13163	6.070
13165	2.931
13167	3.704
13169	13.089
13171	7.442
13173	3.651
13175	17.684
13177	13.899
13179	24.007
13181	3.242
13183	6.865
13185	48.980
13187	15.254
13189	8.289
13191	5.725
13193	4.281
13195	12.413
13197	3.174
13199	8.380
13201	2.660
13205	7.964
13207	12.265
13209	3.349
13211	8.365
13213	15.159
13215	73.242
13217	47.457
13219	17.500
13221	6.633
13223	76.046
13225	10.790
13227	13.799
13229	7.956
13231	8.146
13233	17.124
13235	3.894
13237	7.408
13239	731
13241	6.291
13243	2.272
13245	80.285
13247	41.500
13249	1.965
13251	4.821
13253	2.858
13255	26.195
13257	10.452
13259	2.000
13261	11.746
13263	2.574
13265	557
13267	8.874
13269	3.444
13271	4.163
13273	3.493
13275	16.005
13277	17.456
13279	10.701
13281	4.006
13283	2.489
13285	35.035
13287	3.061
13289	2.772
13291	9.931
13293	10.446
13295	28.797
13297	41.424
13299	14.288
13301	2.513
13303	6.770
13305	10.610
13307	883
13309	1.528
13311	14.047
13313	43.423
13315	2.644
13317	3.682
13319	3.479
13321	8.615
15001	86.441
15003	464.486
15007	33.950
15009	82.280
16001	217.516
16003	1.678
16005	41.542
16007	2.741
16009	3.768
16011	23.368
16013	11.267
16015	2.971
16017	17.500
16019	50.604
16021	4.860
16023	1.307
16025	663
16027	90.237
16029	3.783
16031	11.969
16033	460
16035	2.859
16037	2.070
16039	10.371
16041	6.632
16043	7.939
16045	7.437
16047	7.830
16049	6.093
16051	12.614
16053	11.459
16055	70.034
16057	19.678
16059	3.267
16061	1.531
16063	2.621
16065	21.037
16067	11.027
16069	20.261
16071	2.134
16073	5.169
16075	11.002
16077	4.446
16079	4.603
16081	6.103
16083	39.807
16085	4.565
16087	4.331
17001	30.644
17003	2.087
17005	7.553
17007	24.648
17009	2.799
17011	16.466
17013	2.233
17015	7.327
17017	5.853
17019	102.042
17021	14.261
17023	7.661
17025	6.273
17027	19.606
17029	23.533
17031	2.494.869
17033	8.147
17035	5.673
17037	52.374
17039	7.473
17041	9.943
17043	489.924
17045	9.224
17047	2.776
17049	17.721
17051	8.926
17053	6.374
17055	15.246
17057	14.625
17059	2.340
17061	5.653
17063	23.859
17065	3.986
17067	8.289
17069	1.240
17071	3.537
17073	23.573
17075	14.171
17077	27.113
17079	4.200
17081	15.984
17083	10.580
17085	10.726
17087	3.785
17089	255.908
17091	51.751
17093	63.253
17095	21.768
17097	352.438
17099	53.464
17101	5.708
17103	17.176
17105	15.842
17107	12.525
17109	13.676
17111	157.737
17113	85.928
17115	46.773
17117	22.064
17119	127.462
17121	16.618
17123	5.325
17125	5.963
17127	5.589
17129	6.553
17131	7.711
17133	17.659
17135	11.377
17137	16.487
17139	7.079
17141	24.350
17143	83.258
17145	7.949
17147	8.179
17149	7.251
17151	1.649
17153	1.973
17155	2.900
17157	13.873
17159	7.073
17161	67.431
17163	120.113
17165	9.121
17167	101.747
17169	3.127
17171	2.438
17173	9.713
17175	2.590
17177	20.528
17179	62.326
17181	7.002
17183	32.367
17185	5.228
17187	8.199
17189	9.223
17191	6.526
17193	6.408
17195	27.356
17197	337.070
17199	30.013
17201	132.153
17203	18.504
18001	16.566
18003	174.843
18005	43.059
18007	4.535
18009	5.042
18011	33.392
18013	7.351
18015	9.987
18017	16.995
18019	57.824
18021	11.982
18023	16.639
18025	4.757
18027	15.370
18029	24.590
18031	13.940
18033	21.189
18035	52.676
18037	22.549
18039	104.641
18041	8.758
18043	39.286
18045	7.489
18047	11.092
18049	9.314
18051	18.462
18053	30.862
18055	12.906
18057	167.351
18059	37.054
18061	19.044
18063	82.523
18065	21.249
18067	36.662
18069	18.134
18071	21.263
18073	15.796
18075	9.450
18077	14.513
18079	12.484
18081	77.044
18083	18.299
18085	39.607
18087	18.554
18089	220.237
18091	45.698
18093	19.686
18095	56.843
18097	464.557
18099	23.412
18101	4.928
18103	15.166
18105	67.085
18107	18.336
18109	34.908
18111	6.726
18113	22.258
18115	3.089
18117	8.382
18119	9.094
18121	6.941
18123	9.009
18125	5.966
18127	82.475
18129	12.965
18131	5.973
18133	16.099
18135	12.194
18137	13.305
18139	8.533
18141	129.609
18143	9.994
18145	22.375
18147	10.468
18149	10.379
18151	19.065
18153	8.286
18155	4.756
18157	93.401
18159	8.208
18161	3.489
18163	89.729
18165	6.858
18167	47.083
18169	14.898
18171	3.919
18173	30.976
18175	13.145
18177	29.260
18179	13.851
18181	12.810
18183	16.777
19001	4.136
19003	2.207
19005	7.364
19007	5.864
19009	3.188
19011	13.227
19013	67.478
19015	15.073
19017	13.556
19019	10.795
19021	11.374
19023	7.845
19025	4.371
19027	10.940
19029	7.046
19031	10.636
19033	22.365
19035	6.095
19037	6.166
19039	4.670
19041	8.254
19043	10.014
19045	22.511
19047	7.952
19049	43.397
19051	4.117
19053	4.290
19055	10.367
19057	19.335
19059	9.730
19061	53.487
19063	5.331
19065	10.447
19067	8.354
19069	5.696
19071	3.866
19073	5.528
19075	6.527
19077	5.533
19079	6.896
19081	6.218
19083	8.244
19085	7.358
19087	9.392
19089	5.049
19091	5.324
19093	3.942
19095	10.469
19097	10.713
19099	18.782
19101	8.889
19103	83.981
19105	10.326
19107	5.072
19109	8.605
19111	16.295
19113	115.088
19115	5.927
19117	4.203
19119	6.945
19121	8.092
19123	11.631
19125	17.144
19127	18.388
19129	7.194
19131	5.752
19133	4.529
19135	3.753
19137	4.813
19139	21.860
19141	8.132
19143	3.580
19145	6.152
19147	4.878
19149	14.259
19151	4.407
19153	251.836
19155	47.573
19157	10.290
19159	2.527
19161	5.365
19163	82.572
19165	6.554
19167	20.534
19169	57.697
19171	9.533
19173	3.168
19175	6.370
19177	3.866
19179	16.978
19181	26.347
19183	12.332
19185	2.732
19187	19.847
19189	4.990
19191	11.997
19193	53.484
19195	4.115
19197	6.384
20001	6.017
20003	4.115
20005	6.692
20007	2.461
20009	13.303
20011	6.764
20013	4.977
20015	30.263
20017	1.340
20019	1.425
20021	9.761
20023	1.328
20025	1.094
20027	3.849
20029	3.827
20031	4.433
20033	921
20035	16.347
20037	18.013
20039	1.283
20041	8.942
20043	4.123
20045	64.552
20047	1.534
20049	1.198
20051	16.751
20053	2.673
20055	19.781
20057	17.442
20059	13.601
20061	11.661
20063	1.470
20065	1.152
20067	3.684
20069	3.503
20071	916
20073	3.158
20075	1.591
20077	2.623
20079	16.329
20081	2.295
20083	1.028
20085	6.972
20087	9.769
20089	1.313
20091	314.810
20093	2.088
20095	3.467
20097	1.490
20099	10.058
20101	831
20103	33.803
20105	1.699
20107	4.074
20109	1.698
20111	16.343
20113	15.952
20115	5.787
20117	5.458
20119	2.336
20121	16.090
20123	3.489
20125	14.755
20127	3.018
20129	1.360
20131	5.801
20133	5.665
20135	1.368
20137	2.820
20139	7.666
20141	2.033
20143	3.077
20145	3.118
20147	2.796
20149	12.296
20151	4.847
20153	1.498
20155	28.572
20157	2.531
20159	5.161
20161	36.800
20163	2.580
20165	1.717
20167	3.348
20169	29.592
20171	2.879
20173	231.725
20175	9.753
20177	87.291
20179	1.444
20181	2.873
20183	2.013
20185	2.021
20187	1.027
20189	2.771
20191	10.463
20193	4.157
20195	1.472
20197	3.598
20199	871
20201	3.017
20203	1.237
20205	3.955
20207	1.503
20209	71.816
21001	6.321
21003	8.477
21005	10.988
21007	3.358
21009	18.066
21011	4.385
21013	7.864
21015	63.940
21017	9.290
21019	16.930
21021	11.723
21023	3.524
21025	3.487
21027	7.392
21029	38.275
21031	4.951
21033	5.066
21035	17.753
21037	46.537
21039	2.639
21041	4.826
21043	9.137
21045	6.461
21047	23.457
21049	16.282
21051	5.144
21053	3.480
21055	3.889
21057	2.738
21059	43.674
21061	4.520
21063	1.932
21065	5.017
21067	164.607
21069	5.674
21071	10.408
21073	23.526
21075	1.924
21077	3.682
21079	7.244
21081	10.638
21083	14.564
21085	10.172
21087	4.785
21089	12.597
21091	3.709
21093	45.254
21095	6.188
21097	8.174
21099	7.561
21101	20.401
21103	7.375
21105	1.888
21107	18.792
21109	4.053
21111	365.584
21113	24.665
21115	6.634
21117	80.856
21119	4.060
21121	9.114
21123	5.644
21125	22.368
21127	4.685
21129	1.826
21131	2.447
21133	5.921
21135	4.440
21137	8.693
21139	3.431
21141	11.320
21143	2.854
21145	27.239
21147	4.371
21149	4.038
21151	43.126
21153	2.637
21155	9.084
21157	14.067
21159	2.849
21161	6.800
21163	11.355
21165	2.202
21167	9.561
21169	3.901
21171	4.537
21173	11.192
21175	4.242
21177	10.761
21179	20.771
21181	3.181
21183	8.875
21185	30.189
21187	5.399
21189	1.024
21191	6.393
21193	7.688
21195	18.041
21197	4.647
21199	23.610
21201	770
21203	6.413
21205	10.179
21207	5.559
21209	26.344
21211	22.243
21213	7.996
21215	9.000
21217	11.117
21219	5.282
21221	5.399
21223	3.668
21225	5.648
21227	59.163
21229	5.812
21231	6.824
21233	5.423
21235	12.496
21237	1.801
21239	13.911
22001	22.197
22003	8.425
22005	58.987
22007	8.253
22009	14.508
22011	14.251
22013	5.146
22015	53.664
22017	100.225
22019	100.969
22021	3.672
22023	3.748
22025	3.001
22027	5.518
22029	6.548
22031	9.929
22033	224.159
22035	1.867
22037	7.750
22039	11.606
22041	6.486
22043	7.741
22045	27.098
22047	13.365
22049	6.554
22051	206.782
22053	12.814
22055	105.842
22057	39.755
22059	5.817
22061	19.465
22063	65.142
22065	3.372
22067	9.551
22069	14.727
22071	170.083
22073	67.929
22075	9.594
22077	9.373
22079	53.769
22081	3.486
22083	7.721
22085	8.383
22087	18.316
22089	24.135
22091	4.124
22093	8.942
22095	18.868
22097	29.646
22099	20.827
22101	19.773
22103	110.981
22105	50.919
22107	1.428
22109	44.769
22111	8.601
22113	22.337
22115	15.477
22117	15.669
22119	13.884
22121	12.632
22123	3.600
22125	5.116
22127	4.678
23001	54.275
23003	30.091
23005	157.665
23007	13.968
23009	29.249
23011	60.302
23013	20.258
23015	16.759
23017	25.496
23019	75.101
23021	7.180
23023	18.854
23025	22.419
23027	20.213
23029	13.610
23031	108.403
24001	30.733
24003	294.539
24005	431.498
24009	46.494
24011	16.561
24013	91.167
24015	50.043
24017	79.350
24019	14.815
24021	125.383
24023	14.766
24025	132.287
24027	174.052
24029	9.951
24031	537.128
24033	478.058
24035	25.968
24037	52.490
24039	8.486
24041	18.291
24043	73.958
24045	47.011
24047	22.858
24510	278.083
25001	105.637
25003	61.694
25005	275.863
25007	8.862
25009	393.472
25011	38.038
25013	211.869
25015	84.646
25017	844.456
25019	7.101
25021	360.905
25023	259.788
25025	411.168
25027	411.320
26001	3.599
26003	3.020
26005	59.468
26007	13.038
26009	9.289
26011	5.564
26013	2.998
26015	29.950
26017	49.452
26019	8.254
26021	70.708
26023	18.118
26025	61.791
26027	23.644
26029	12.328
26031	10.229
26033	15.581
26035	11.159
26037	39.695
26039	4.940
26041	16.224
26043	11.904
26045	55.841
26047	16.660
26049	174.480
26051	9.096
26053	5.927
26055	47.385
26057	17.495
26059	20.308
26061	15.997
26063	15.402
26065	145.411
26067	28.661
26069	9.331
26071	4.915
26073	34.020
26075	71.353
26077	128.764
26079	7.217
26081	342.889
26083	872
26085	3.545
26087	38.083
26089	10.202
26091	45.877
26093	95.305
26095	2.260
26097	5.261
26099	412.326
26101	10.016
26103	32.143
26105	13.680
26107	18.610
26109	10.755
26111	39.237
26113	6.539
26115	73.877
26117	26.972
26119	2.829
26121	72.787
26123	22.259
26125	625.761
26127	11.322
26129	7.681
26131	2.079
26133	10.149
26135	2.716
26137	11.109
26139	152.209
26141	4.868
26143	7.443
26145	84.394
26147	70.284
26149	28.361
26151	18.136
26153	2.980
26155	32.316
26157	22.783
26159	33.874
26161	187.923
26163	728.313
26165	13.952
27001	6.574
27003	183.825
27005	17.276
27007	22.603
27009	20.740
27011	2.638
27013	39.030
27015	14.414
27017	16.537
27019	53.752
27021	13.601
27023	6.798
27025	27.683
27027	34.836
27029	4.311
27031	2.914
27033	5.022
27035	30.079
27037	225.636
27039	11.095
27041	19.360
27043	7.125
27045	11.073
27047	15.713
27049	25.912
27051	3.205
27053	657.227
27055	10.226
27057	9.206
27059	19.436
27061	19.872
27063	5.907
27065	8.379
27067	23.494
27069	2.334
27071	5.642
27073	3.592
27075	5.105
27077	2.247
27079	14.918
27081	3.343
27083	14.907
27085	18.717
27087	2.282
27089	5.372
27091	10.076
27093	12.646
27095	11.960
27097	16.965
27099	19.929
27101	4.773
27103	20.203
27105	11.033
27107	3.364
27109	81.396
27111	30.007
27113	8.609
27115	14.156
27117	4.743
27119	16.978
27121	6.136
27123	270.882
27125	2.219
27127	8.100
27129	8.550
27131	35.057
27133	5.796
27135	8.007
27137	95.783
27139	77.036
27141	47.741
27143	8.317
27145	85.504
27147	21.329
27149	5.615
27151	4.993
27153	12.436
27155	1.813
27157	11.658
27159	5.885
27161	9.301
27163	133.479
27165	6.303
27167	3.742
27169	28.531
27171	69.725
27173	5.310
28001	10.395
28003	15.001
28005	4.196
28007	6.623
28009	2.847
28011	12.658
28013	6.228
28015	3.235
28017	6.654
28019	3.611
28021	2.727
28023	5.622
28025	7.471
28027	8.569
28029	10.794
28031	7.763
28033	83.554
28035	32.052
28037	2.684
28039	8.198
28041	4.021
28043	9.115
28045	17.864
28047	81.897
28049	106.012
28051	5.465
28053	2.169
28055	354
28057	9.973
28059	55.602
28061	5.636
28063	1.909
28065	3.909
28067	24.002
28069	3.208
28071	26.378
28073	28.640
28075	29.514
28077	4.385
28079	7.346
28081	38.994
28083	9.487
28085	13.639
28087	24.310
28089	50.954
28091	9.680
28093	13.938
28095	14.785
28097	3.942
28099	9.897
28101	8.148
28103	3.720
28105	22.473
28107	12.245
28109	21.990
28111	4.139
28113	13.691
28115	13.619
28117	10.534
28119	2.488
28121	72.272
28123	12.894
28125	1.611
28127	10.602
28129	6.446
28131	6.126
28133	7.577
28135	5.448
28137	11.582
28139	8.951
28141	7.933
28143	4.373
28145	13.165
28147	4.681
28149	19.425
28151	16.342
28153	7.055
28155	3.789
28157	2.596
28159	6.719
28161	4.731
28163	8.763
29001	9.997
29003	9.674
29005	2.730
29007	10.786
29009	14.428
29011	5.037
29013	7.945
29015	6.953
29017	5.289
29019	97.527
29021	44.984
29023	17.902
29025	4.356
29027	21.067
29029	18.017
29031	39.202
29033	4.597
29035	2.393
29037	53.066
29039	5.562
29041	3.732
29043	42.253
29045	3.179
29047	130.436
29049	10.826
29051	38.539
29053	7.232
29055	10.371
29057	3.494
29059	6.723
29061	4.057
29063	4.904
29065	5.978
29067	4.827
29069	11.984
29071	50.791
29073	7.569
29075	3.475
29077	146.467
29079	4.753
29081	3.870
29083	9.375
29085	3.523
29087	2.631
29089	4.937
29091	15.182
29093	3.433
29095	353.160
29097	55.553
29099	113.982
29101	22.592
29103	1.948
29105	15.160
29107	16.924
29109	17.269
29111	4.989
29113	26.047
29115	4.962
29117	7.032
29119	10.448
29121	7.325
29123	5.196
29125	3.789
29127	14.091
29129	1.860
29131	11.530
29133	5.843
29135	7.200
29137	4.006
29139	5.568
29141	7.597
29143	7.460
29145	27.177
29147	10.557
29149	3.953
29151	7.053
29153	3.412
29155	6.490
29157	9.926
29159	20.114
29161	18.771
29163	7.833
29165	54.896
29167	13.895
29169	13.914
29171	2.359
29173	5.444
29175	10.067
29177	10.917
29179	2.499
29181	5.039
29183	212.872
29185	3.768
29186	8.741
29187	24.939
29189	518.078
29195	10.462
29197	1.840
29199	2.406
29201	19.020
29203	3.084
29205	2.991
29207	12.689
29209	12.734
29211	2.631
29213	24.830
29215	8.917
29217	9.324
29219	16.829
29221	9.895
29223	5.461
29225	16.229
29227	1.192
29229	7.245
29510	152.684
30001	4.963
30003	5.251
30005	2.264
30007	2.459
30009	5.289
30011	678
30013	37.122
30015	2.442
30017	6.166
30019	908
30021	4.468
30023	5.181
30025	1.728
30027	5.732
30029	43.649
30031	61.185
30033	729
30035	5.153
30037	363
30039	1.467
30041	7.620
30043	5.465
30045	907
30047	12.635
30049	34.684
30051	940
30053	7.497
30055	980
30057	3.695
30059	844
30061	1.561
30063	60.601
30065	2.192
30067	8.157
30069	251
30071	1.809
30073	2.737
30075	1.054
30077	2.807
30079	500
30081	19.027
30083	5.879
30085	4.432
30087	3.847
30089	4.414
30091	1.913
30093	16.701
30095	4.659
30097	1.727
30099	2.704
30101	2.175
30103	327
30105	4.286
30107	761
30109	513
30111	79.756
31001	16.143
31003	3.440
31005	205
31007	392
31009	246
31011	2.838
31013	5.460
31015	1.055
31017	1.282
31019	26.630
31021	3.407
31023	4.443
31025	12.715
31027	4.358
31029	2.233
31031	3.306
31033	5.235
31035	3.190
31037	5.371
31039	4.511
31041	6.085
31043	10.481
31045	5.172
31047	12.510
31049	1.043
31051	2.910
31053	18.571
31055	280.023
31057	1.133
31059	3.008
31061	1.438
31063	1.517
31065	2.596
31067	10.585
31069	1.107
31071	1.106
31073	1.042
31075	431
31077	1.139
31079	30.530
31081	4.519
31083	1.676
31085	562
31087	1.248
31089	5.583
31091	378
31093	3.179
31095	4.073
31097	1.984
31099	3.644
31101	4.396
31103	624
31105	1.859
31107	4.456
31109	166.348
31111	18.146
31113	462
31115	371
31117	443
31119	18.615
31121	3.862
31123	2.539
31125	1.916
31127	3.535
31129	2.246
31131	8.038
31133	1.609
31135	1.757
31137	4.768
31139	4.016
31141	16.247
31143	2.749
31145	5.814
31147	4.028
31149	830
31151	7.042
31153	89.000
31155	10.618
31157	18.530
31159	8.519
31161	2.604
31163	1.642
31165	749
31167	3.339
31169	2.764
31171	424
31173	2.814
31175	2.002
31177	10.671
31179	5.530
31181	1.626
31183	516
31185	7.071
32001	9.681
32003	998.184
32005	21.009
32007	25.391
32009	476
32011	915
32013	7.450
32015	2.928
32017	1.845
32019	19.788
32021	1.801
32023	14.658
32027	2.181
32029	1.827
32031	223.310
32033	4.291
32510	23.345
33001	30.206
33003	22.633
33005	39.908
33007	13.884
33009	47.025
33011	225.321
33013	79.191
33015	176.607
33017	72.164
33019	22.851
34001	115.063
34003	465.164
34005	223.870
34007	242.865
34009	41.145
34011	62.106
34013	347.221
34015	143.209
34017	345.845
34019	62.443
34021	191.378
34023	423.176
34025	316.465
34027	249.221
34029	254.741
34031	233.306
34033	28.604
34035	165.495
34037	72.081
34039	261.905
34041	54.240
35001	305.893
35003	1.104
35005	25.947
35006	8.253
35007	5.084
35009	20.597
35011	745
35013	89.444
35015	25.921
35017	11.623
35019	1.610
35021	268
35023	2.206
35025	24.277
35027	7.957
35028	8.321
35029	8.996
35031	22.061
35033	2.072
35035	23.783
35037	3.021
35039	15.477
35041	7.540
35043	58.601
35045	49.568
35047	10.231
35049	69.254
35051	3.866
35053	6.150
35055	13.418
35057	5.386
35059	1.811
35061	27.753
36001	151.710
36003	19.111
36005	565.883
36007	81.073
36009	32.797
36011	34.516
36013	52.236
36015	33.994
36017	21.477
36019	33.696
36021	30.184
36023	21.689
36025	18.150
36027	136.562
36029	424.801
36031	16.149
36033	18.634
36035	21.885
36037	28.391
36039	19.371
36041	2.214
36043	26.486
36045	42.524
36047	1.157.063
36049	10.853
36051	29.500
36053	30.978
36055	344.169
36057	21.352
36059	667.827
36061	876.169
36063	94.986
36065	95.959
36067	210.484
36069	52.149
36071	169.452
36073	16.719
36075	49.942
36077	26.700
36079	48.323
36081	1.112.697
36083	77.864
36085	209.345
36087	144.859
36089	40.839
36091	112.144
36093	72.237
36095	13.887
36097	7.879
36099	14.598
36101	40.644
36103	739.645
36105	32.307
36107	21.974
36109	48.774
36111	84.484
36113	30.175
36115	27.072
36117	41.793
36119	455.198
36121	17.168
36123	11.190
37001	76.234
37003	17.284
37005	4.259
37007	10.278
37009	12.142
37011	7.471
37013	19.334
37015	8.046
37017	13.615
37019	45.710
37021	131.512
37023	38.494
37025	98.155
37027	34.494
37029	4.400
37031	30.093
37033	9.351
37035	73.803
37037	32.932
37039	10.532
37041	5.310
37043	3.921
37045	44.748
37047	21.351
37049	39.721
37051	119.333
37053	12.344
37055	18.677
37057	76.499
37059	19.379
37061	25.348
37063	155.020
37065	21.270
37067	174.898
37069	28.458
37071	102.519
37073	4.949
37075	2.838
37077	28.358
37079	9.115
37081	247.750
37083	19.280
37085	49.257
37087	27.631
37089	50.819
37091	8.891
37093	18.583
